ma_GeV,c_g2tau_ATLAS,c_g2tau_BelleII,c_g2tau_CMS24
0.001,279.2745312903245,6.582563829602771,372.36604172043275
0.0010718913192051276,279.19669360729534,6.580729177819379,372.26225814306054
0.0011489510001873086,279.1189405367318,6.578896520370927,372.1585873823091
0.0012315506032928262,279.0412739086838,6.577065900392105,372.0550318782451
0.001320088400831418,278.96369576323997,6.575237365968265,371.9515943509867
0.0014149912974345759,278.88620837479874,6.573410970707491,371.848277833065
0.0015167168884709225,278.8088142792262,6.571586774380719,371.74508570563495
0.0016257556664437934,278.7315163042477,6.569764843638076,371.6420217389969
0.0017426333860096508,278.6543176034574,6.567945252810489,371.5390901379432
0.0018679135990207828,278.57722169437693,6.566128084806738,371.4362955925026
0.0020022003718155844,278.50023250104346,6.564313432117265,371.3336433347246
0.0021461411978584036,278.4233544016636,6.56250139793739,371.2311392022181
0.002300430119772917,278.34659228193146,6.560692097424029,371.128789709242
0.002465811075822604,278.26995159467754,6.558885659101628,371.02660212623675
0.0026430814869741054,278.19343842659,6.557082226434801,370.9245845687866
0.002833096101839324,278.1170595728358,6.555281959587173,370.8227460971144
0.0030367711180354575,278.0408226205019,6.553485037388097,370.7210968273359
0.0032550885998350564,277.9647360418769,6.551691659531329,370.6196480558359
0.0034891012134067737,277.8888092987096,6.549902049032429,370.51841239827945
0.0037399373024787977,277.8130529587057,6.548116454974609,370.417403944941
0.004008806328898464,277.73747882565925,6.546335155575959,370.31663843421234
0.00429700470432084,277.66210008476764,6.544558461614568,370.2161334463569
0.004605922041145104,277.5869314648469,6.5427867202519545,370.11590861979585
0.004937047852839003,277.511989419341,6.5410203192995136,370.01598589245464
0.005291978735958442,277.43729232822295,6.539259691977366,369.9163897709639
0.005672426068491977,277.3628607230989,6.537505322220105,369.8171476307986
0.006080224261649421,277.28871753806544,6.535757750589574,369.7182900507539
0.00651733960488242,277.21488838912614,6.534017580860767,369.61985118550155
0.0069858797467852495,277.14140188525585,6.532285487353688,369.5218691803411
0.007488103857590023,277.06828997450117,6.5305622230910165,369.42438663266825
0.008026433522257174,276.9955883288355,6.528848628869229,369.327451105114
0.008603464416684501,276.923336771839,6.527145643339112,369.2311156957853
0.009221978823334321,276.85157975365394,6.525454314200566,369.1354396715386
0.009884959046625586,276.7803668780721,6.523775810626176,369.0404891707628
0.010595601792776159,276.70975348704525,6.522111437038254,368.9463379827271
0.01135733358343105,276.63980130837376,6.520462648375007,368.853068411165
0.012173827277396614,276.5705791728142,6.518831066992928,368.7607722304189
0.013049019780144023,276.50216380737066,6.517218501364846,368.6695517431609
0.01398713102647238,276.4346407120708,6.515626966745738,368.5795209494277
0.014992684327860457,276.36810512810064,6.514058707991887,368.4908068374675
0.016070528182616384,276.3026631057599,6.51251622473283,368.40355080767984
0.017225859653987867,276.2384326813081,6.511002299109885,368.31791024174413
0.018464249428955436,276.17554517239546,6.50952002630975,368.23406022986063
0.019791668678535563,276.11414660240587,6.508072848136591,368.1521954698745
0.021214517849106298,276.0543992646734,6.506664589880975,368.0725323528979
0.022739657523579274,275.9964834381672,6.505299500758957,367.99531125088964
0.024374441501222206,275.94059926685577,6.503982298209112,367.92079902247434
0.026126752255633278,275.88696881555586,6.50271821634937,367.8492917540745
0.02800503894183631,275.8358383156278,6.501513058908552,367.78111775417045
0.03001835813575589,275.7874806143872,6.500373256959557,367.71664081918294
0.032176417502507354,275.7421978425416,6.499305931791458,367.65626379005545
0.03448962260405758,275.70032431432196,6.498318963266248,367.60043241909597
0.03696912707195026,275.66222967523106,6.497421064011981,367.54963956697475
0.03962688638701478,275.6283223124649,6.496621859807178,367.50442974995326
0.04247571552536898,275.5990530430513,6.495931976511087,367.46540405740177
0.04552935074866948,275.57491909456604,6.495363133890062,367.43322545942146
0.04880251583654431,275.5564683929144,6.4949282466815434,367.40862452388586
0.052310993080562605,275.54430417107034,6.494641533223084,367.3924055614271
0.05607169938205458,275.53908991183044,6.49451863195417,367.3854532157739
0.06010276782070382,275.5415546365324,6.494576726072522,367.3887395153766
0.0644236350872137,275.5524985502893,6.494834676593528,367.4033314003857
0.06905513520162328,275.5727990525782,6.495313164021194,367.43039873677094
0.07401959996915641,275.60341711997506,6.496034838790632,367.4712228266334
0.07934096665797492,275.64540406542704,6.497024480585646,367.5272054205694
0.08504489341802678,275.69990867569686,6.498309166569904,367.5998782342625
0.09115888299750818,275.76818472548194,6.499918448496427,367.6909129673093
0.09771241535346496,275.8515988632137,6.5018845385776585,367.8021318176183
0.10473708979594497,275.9516388596777,6.50424250390731,367.93551847957025
0.11226677735108136,276.0699222063804,6.507030469125808,368.0932296085072
0.12033778407775893,276.2082050460411,6.5102898269140015,368.2776067280548
0.1289890261253308,276.3683914127304,6.514065455785322,368.49118855030713
0.1382622173764655,276.55254275405224,6.518405944525765,368.7367236720697
0.14820207057988585,276.76288770239955,6.523363822504589,369.01718360319944
0.15885651294280528,277.00183205675546,6.528995794947631,369.33577607567395
0.17027691722258995,277.27196893079974,6.535362982130473,369.69595857439964
0.18251834943190426,277.57608901725666,6.542531161311431,370.1014520230089
0.1956398343517063,277.9171909125171,6.55057101008524,370.55625455002286
0.2097046401323233,278.2984914396178,6.559558349698004,371.0646552528238
0.22478058335487253,278.7234359016671,6.569574386722759,371.63124786888943
0.24094035602395245,279.1957081917714,6.580705951352736,372.2609442556952
0.2582618760682675,279.71924067940466,6.5930457304253,372.95898757253957
0.2768286630392064,280.29822378691466,6.606692493142393,373.73096504921955
0.29673024081888694,280.93711516339437,6.62175130730074,374.5828202178592
0.3180625692794119,281.6406483563192,6.638333743684307,375.52086447509237
0.3409285069746811,282.4138408740146,6.6565580660984764,376.5517878320195
